match_date,team_1,team_2,t1_points,t2_points,team_1_elo,team_2_elo
2019-03-19,NORTH,AVANGAR,2,0,1584.3285691829935,1492.6052596670477
2019-03-21,NORTH,VITALITY,2,1,1596.3746419369638,1484.6093353973304
2019-03-21,NRG,FURIA,2,1,1526.1877224735897,1484.4916483746258
2019-03-22,ASTRALIS,ENCE,16,14,1897.028670768683,1586.1271426900885
2019-03-22,FAZE,MIBR,16,11,1520.3658285929632,1642.295280406438
2019-03-22,NIP,LIQUID,3,16,1556.4701089272867,1725.7390381405849
2019-03-22,ASTRALIS,LIQUID,16,13,1905.723021049552,1717.0446878597159
2019-03-22,FAZE,NIP,7,16,1506.0225330542128,1570.8134044660371
2019-03-22,BIG,WINDIGO,0,2,1474.2257787847211,1515.5282943660984
2019-03-22,MIBR,ENCE,9,16,1623.730943356134,1604.6914797403924
2019-03-23,MIBR,NIP,13,16,1605.3126714722252,1589.231676349946
2019-03-23,ASTRALIS,LIQUID,2,1,1913.7982098670955,1708.9694990421724
2019-03-23,ENCE,LIQUID,15,15,1609.3544766927312,1704.3065020898337
2019-03-23,ASTRALIS,FAZE,16,13,1916.5910738252285,1503.2296690960798
2019-03-23,ASTRALIS,NIP,16,12,1920.811253477044,1585.0114966981305
2019-03-23,ASTRALIS,MIBR,16,10,1925.2879185205038,1600.8360064287654
2019-03-23,MIBR,LIQUID,2,16,1589.4649511137309,1715.6775574048681
2019-03-23,ENCE,NIP,16,7,1624.2352718534275,1570.130701537434
2019-03-23,ENCE,FAZE,16,9,1634.8776532659153,1492.587287683592
2019-03-23,AVANGAR,WINDIGO,0,2,1477.6593753240993,1530.4741787090468
2019-03-23,LIQUID,FAZE,16,8,1722.6162550296185,1485.6485900588416
2019-03-24,AVANGAR,G2,0,2,1461.3483246517446,1487.2151953579619
2019-03-30,BIG,VITALITY,0,2,1458.7038169203288,1500.1312972617227
2019-03-30,NORTH,NRG,1,2,1577.185677544839,1545.3766868657144
2019-03-30,FNATIC,NIP,2,1,1471.6784305274002,1548.8241214144666
2019-03-31,NIP,NORTH,2,1,1566.1273259316224,1559.8824730276833
2019-03-31,NAVI,BIG,2,0,1643.453908811494,1450.1885455203007
2019-03-31,RENEGADES,MIBR,2,1,1517.7815963812477,1569.3324301056866
2019-03-31,NRG,FNATIC,0,2,1526.0327604395136,1491.022356953601
2019-03-31,ENCE,VITALITY,1,2,1612.9658291149256,1522.0431214127125
2019-04-01,NAVI,NIP,2,1,1655.9505439191828,1553.6306908239337
2019-04-01,VITALITY,FNATIC,0,2,1504.6183464129417,1508.4471319533718
2019-04-01,FAZE,RENEGADES,1,2,1471.1241648739128,1532.3060215661767
2019-04-01,NRG,MIBR,2,0,1544.0165240918589,1551.3486664533414
2019-04-02,NORTH,MIBR,2,0,1575.489555724751,1535.7415837562737
2019-04-02,NAVI,NRG,2,0,1666.9670312921533,1533.0000367188884
2019-04-02,ENCE,FAZE,2,1,1622.7740143320016,1461.3159796568368
2019-04-03,NRG,BIG,2,0,1545.2570407486028,1437.9315414905864
2019-04-03,NORTH,FAZE,2,0,1586.4131011107233,1450.3924342708644
2019-04-05,RENEGADES,NIP,2,0,1549.2868275630772,1536.6498848270332
2019-04-05,FNATIC,NORTH,2,1,1527.9785186573727,1566.8817144067225
2019-04-05,NRG,VITALITY,2,0,1559.3940480967442,1490.4813390648003
2019-04-06,NRG,FNATIC,0,2,1541.9512394875717,1545.4213272665452
2019-04-06,NAVI,ENCE,2,1,1680.9427728959117,1608.798272728243
2019-04-06,RENEGADES,NAVI,1,2,1539.0753607376537,1691.1542397213352
2019-04-07,NAVI,FNATIC,3,0,1700.810726963501,1535.7648400243793
2019-04-07,AGO,VALIANCE,1,2,1426.0329286663252,1529.4464210920564
2019-04-07,WINDIGO,VALIANCE,2,1,1546.4268488597381,1513.493750941365
2019-04-12,LIQUID,FAZE,16,5,1728.1406670542053,1444.8680222462776
2019-04-12,MIBR,NAVI,8,16,1526.8186489642856,1709.7336617554893
2019-04-12,FAZE,MIBR,15,15,1448.5735218822222,1523.113149328341
2019-04-12,ASTRALIS,NAVI,16,7,1932.4652477133568,1702.5563325626363
2019-04-13,LIQUID,FAZE,0,2,1701.4745340090017,1475.2396549274258
2019-04-13,ASTRALIS,MIBR,2,16,1903.2350659478843,1552.3433310938135
2019-04-13,NAVI,LIQUID,12,16,1686.506514059167,1717.5243525124708
2019-04-13,FAZE,NAVI,16,10,1499.923983769121,1661.822185217472
2019-04-13,ASTRALIS,LIQUID,14,16,1879.4138275848745,1741.3455908754806
2019-04-13,ASTRALIS,FAZE,5,16,1850.6506056527273,1528.687205701268
2019-04-13,MIBR,LIQUID,10,16,1544.2793948766246,1749.4095270926696
2019-04-14,VITALITY,G2,2,1,1506.3309320192202,1471.365602403542
2019-04-15,NRG,RENEGADES,1,2,1525.8188034014488,1555.2077968237766
2019-04-18,FAZE,NIP,2,0,1545.0538364371325,1520.2832540911688
2019-04-18,LIQUID,GHOST,2,0,1756.2333257379419,1515.8001284398622
2019-04-19,NAVI,WINDIGO,2,1,1672.6951869263753,1535.5538471508348
2019-04-19,FNATIC,G2,0,2,1516.832649113989,1490.2977933139323
2019-04-20,NAVI,G2,1,2,1648.9906126062556,1514.002367634052
2019-04-20,FNATIC,WINDIGO,2,1,1533.6939587076681,1518.6925375571557
2019-04-21,FURIA,AVANGAR,1,2,1467.427432489066,1478.4125405373045
2019-04-21,G2,WINDIGO,2,1,1530.2183448217456,1502.476560369462
2019-04-21,AVANGAR,VALIANCE,2,1,1496.022621934197,1495.8836695444725
2019-04-21,NAVI,FNATIC,2,1,1659.8676925520892,1522.8168787618345
2019-04-25,ASTRALIS,BIG,2,1,1853.3717778501075,1435.2103692932062
2019-04-25,FORZE,VALIANCE,1,2,1483.8104448462582,1512.0732246982143
2019-04-27,VALIANCE,VITALITY,0,2,1495.8088064237702,1522.5953502936643
2019-04-30,FNATIC,HEROIC,16,7,1535.784296812338,1443.1917821732873
2019-04-30,NIP,RENEGADES,2,0,1537.8861934117504,1537.604857503195
2019-05-01,FAZE,NRG,0,2,1528.1689343349556,1542.7037055036258
2019-05-01,FNATIC,MIBR,0,2,1520.1754325926538,1559.8882590963087
2019-05-02,NRG,MIBR,2,0,1559.494438730163,1543.0975258697715
2019-05-02,LIQUID,NIP,2,0,1763.3215424424634,1530.7979767072288
2019-05-03,VITALITY,ENCE,16,13,1542.4856391465603,1588.907983875347
2019-05-03,NIP,FNATIC,1,2,1514.3089428425444,1536.6644664573382
2019-05-04,LIQUID,MIBR,2,0,1770.3503195284952,1536.0687487837397
2019-05-04,NRG,FNATIC,1,2,1542.4445902295477,1553.7143149579535
2019-05-05,LIQUID,FNATIC,3,2,1777.4930391088817,1546.571595377567
2019-05-05,VALIANCE,FORZE,2,0,1511.256481004153,1468.3627702658753
2019-05-09,VITALITY,AVANGAR,2,0,1556.3586030547576,1482.1496580259998
2019-05-10,ENCE,NAVI,16,4,1608.1311075972937,1640.6445688301426
2019-05-10,ASTRALIS,NIP,16,8,1857.3511998936913,1510.3295207989606
2019-05-10,NIP,ENCE,16,5,1530.7181403492818,1587.7424880469725
2019-05-10,NORTH,AVANGAR,0,2,1547.0552222795618,1501.9761501531605
2019-05-11,ASTRALIS,ENCE,0,2,1830.944757501386,1614.1489304392778
2019-05-11,ASTRALIS,ENCE,13,16,1806.0823737921264,1639.0113141485374
2019-05-11,ASTRALIS,NAVI,16,13,1814.9916590397386,1631.7352835825304
2019-05-11,NIP,NAVI,16,9,1551.2433502666916,1611.2100736651207
2019-05-13,G2,MOUSESPORTS,0,2,1517.7946639859972,1621.6343261045274
2019-05-15,MOUSESPORTS,NIP,0,2,1602.4363389239447,1570.4413374472742
2019-05-16,AVANGAR,NIP,1,2,1489.0889009077155,1583.3285866927192
2019-05-16,MIBR,LIQUID,2,0,1561.686422956386,1751.8753649362354
2019-05-16,MIBR,RENEGADES,2,0,1576.5791984245514,1522.7120820350297
2019-05-17,WINDIGO,VALIANCE,5,16,1486.8808046096965,1526.8522367639187
2019-05-17,MOUSESPORTS,VALIANCE,6,16,1583.0094543822079,1546.2791213056555
2019-05-18,MOUSESPORTS,WINDIGO,2,0,1594.6921739263435,1475.198085065561
2019-05-19,VALIANCE,G2,2,1,1560.9702946898042,1503.1034906018485
2019-05-19,MOUSESPORTS,VALIANCE,2,0,1609.1440822242816,1546.518386391866
2019-05-19,AVANGAR,MOUSESPORTS,0,2,1478.4076229973682,1619.825360134629
2019-05-21,AVANGAR,MOUSESPORTS,2,1,1500.5828310825186,1597.6501520494785
2019-05-21,NAVI,NORTH,1,2,1592.288760578835,1565.9765353658474
2019-05-21,FAZE,G2,2,0,1543.0166264686559,1488.2557984681482
2019-05-22,NAVI,BIG,2,0,1601.5106773337952,1425.988452538246
2019-05-22,FNATIC,AVANGAR,2,1,1560.466017339682,1486.6884091204038
2019-05-23,NORTH,BIG,2,0,1575.8574470186607,1416.1075408854329
2019-05-23,NRG,VITALITY,20,22,1527.085011862321,1571.7181814219844
2019-05-23,VITALITY,NRG,16,7,1585.6739809012702,1513.129212383035
2019-05-23,ENCE,RENEGADES,14,16,1617.8469952727564,1543.8764009108106
2019-05-24,MIBR,LIQUID,2,1,1600.030117158746,1728.4244462020408
2019-05-24,NRG,ENCE,13,16,1501.8107342474195,1629.165473408372
2019-05-24,ENCE,LIQUID,3,16,1617.6160870145598,1739.973832595853
2019-05-24,LIQUID,ENCE,14,16,1718.5609996342796,1639.0289199761332
2019-05-24,ENCE,NRG,3,16,1617.0190637954092,1523.8205904281435
2019-05-24,LIQUID,VITALITY,3,16,1696.7232571123045,1607.5117234232453
2019-05-24,RENEGADES,NRG,8,16,1526.953821220183,1540.743170118771
2019-05-24,NRG,RENEGADES,16,13,1556.1084803563695,1511.5885109825847
2019-05-24,RENEGADES,ENCE,12,16,1500.3000289193033,1628.3075458586907
2019-05-24,VITALITY,LIQUID,16,12,1627.532095830279,1676.7028847052707
2019-05-25,ENCE,VITALITY,7,16,1612.2718351244725,1643.5678065644972
2019-05-25,VITALITY,ENCE,9,16,1626.1304592024003,1629.7091824865695
2019-05-25,VITALITY,RENEGADES,16,14,1636.5764880615814,1489.8540000601222
2019-05-25,RENEGADES,VITALITY,16,13,1512.2358777099723,1614.1946104117312
2019-05-25,LIQUID,RENEGADES,16,8,1685.6481408943043,1503.2906215209387
2019-05-25,RENEGADES,LIQUID,11,16,1494.9937852765088,1693.9449771387342
2019-05-25,NRG,LIQUID,16,12,1578.1427770887408,1671.9106804063629
2019-05-26,VITALITY,LIQUID,2,0,1632.8283512779217,1653.2769395401724
2019-05-26,LIQUID,NRG,16,13,1665.869830446786,1565.5498861821272
2019-05-26,VITALITY,ENCE,2,1,1648.6847121057244,1613.8528216587667
2019-05-26,LIQUID,NRG,2,0,1677.3741761974622,1554.045540431451
2019-05-28,VITALITY,NORTH,14,16,1629.3791643411118,1595.1629947832732
2019-05-28,RENEGADES,G2,17,19,1478.6835284125186,1504.5660553321384
2019-05-28,NRG,FURIA,7,16,1534.1372671598958,1487.335705760621
2019-05-28,LIQUID,NORTH,2,0,1689.657323121863,1582.8798478588724
2019-05-29,ENCE,G2,2,1,1624.9796523540997,1493.4392246368054
2019-05-29,FURIA,FNATIC,2,0,1506.654611256775,1541.147111843528
2019-05-30,VITALITY,NORTH,2,0,1643.250486171882,1569.0085260281023
2019-05-30,LIQUID,FAZE,2,1,1699.2786131474334,1533.3953364430856
2019-05-30,RENEGADES,FNATIC,2,1,1497.5294857678596,1522.301154488187
2019-05-30,NRG,G2,1,2,1516.271578530683,1511.3049132660183
2019-05-31,RENEGADES,G2,1,2,1482.1635354338773,1526.6708636000005
2019-05-31,ENCE,FURIA,2,1,1635.7319186534962,1495.9023449573785
2019-05-31,VITALITY,FURIA,0,2,1620.8443974558406,1518.3084336734198
2019-05-31,FAZE,G2,2,0,1549.085701686656,1510.9804983564302
2019-06-01,LIQUID,FURIA,2,0,1707.6246239919233,1509.96242282893
2019-06-01,ENCE,FAZE,2,0,1647.8224281738628,1536.9951921662894
2019-06-02,LIQUID,ENCE,2,1,1720.8975099992024,1634.5495421665837
2019-06-06,VITALITY,NORTH,1,2,1602.474823041839,1587.378100442104
2019-06-06,FURIA,NRG,0,2,1494.2529382538412,1531.9810631057717
2019-06-06,NIP,NRG,11,16,1564.9810128333495,1550.3286369651414
2019-06-06,ASTRALIS,FURIA,14,16,1787.3534347955929,1521.891162497987
2019-06-06,MIBR,NORTH,23,25,1583.447727666622,1603.9604899342278
2019-06-07,ASTRALIS,NIP,2,0,1794.3146140360648,1558.0198335928776
2019-06-07,FURIA,ASTRALIS,2,1,1548.3720009835333,1767.8337755505183
2019-06-08,NORTH,FURIA,0,2,1585.4221679491034,1566.9103229686577
2019-06-08,NRG,VITALITY,0,2,1536.7121866086745,1616.091273398306
2019-06-09,FURIA,VITALITY,0,2,1553.160182226894,1629.8414141400697
2019-06-13,CR4ZY,VITALITY,16,14,1521.715771332335,1608.1256428077347
2019-06-17,G2,LIQUID,0,2,1503.6208851272686,1728.257123228364
2019-06-18,NRG,G2,2,1,1551.1928672511613,1489.1402044847819
2019-06-18,GRAYHOUND,FNATIC,0,2,1485.0255979876479,1537.275556500539
2019-06-18,G2,GRAYHOUND,16,13,1504.9507287111196,1469.2150737613101
2019-06-18,NORTH,LIQUID,16,13,1607.6528319523484,1706.026459225119
2019-06-18,FNATIC,NRG,12,16,1521.9161297650123,1566.552293986688
2019-06-18,MOUSESPORTS,MIBR,16,8,1612.9964702962309,1568.1014094198697
2019-06-19,NORTH,FAZE,1,2,1588.4430568491841,1556.2049672694536
2019-06-20,MIBR,NORTH,2,1,1585.037107997552,1571.5073582715017
2019-06-20,NRG,ASTRALIS,2,1,1590.907201002682,1743.4788685345243
2019-06-20,MIBR,LIQUID,0,2,1574.3940620798164,1716.6695051428546
2019-06-20,FAZE,MOUSESPORTS,0,2,1542.7972658904011,1626.4041716752834
2019-06-21,G2,FAZE,2,0,1522.6867649915046,1525.0612296100162
2019-06-21,ASTRALIS,LIQUID,1,2,1726.2466962932401,1733.9016773841388
2019-06-22,NRG,G2,1,2,1571.805296347324,1541.7886696468627
2019-06-22,MOUSESPORTS,LIQUID,0,2,1615.202469384451,1745.1033796749712
2019-06-23,G2,LIQUID,1,3,1534.2114706143063,1752.6805787075275
2019-06-25,HEROIC,AVANGAR,16,12,1461.1844759845476,1468.6957153091435
2019-06-25,OPTIC,HEROIC,1,2,1460.4016433677896,1477.9185417218876
2019-06-29,HEROIC,WINDIGO,2,0,1493.7932626233262,1459.3233641641223
2019-07-02,VITALITY,NIP,10,16,1589.8340501031068,1576.3114262975055
2019-07-02,FURIA,RENEGADES,2,0,1565.9354265062386,1469.3882911545327
2019-07-02,HEROIC,ENCE,16,10,1515.9425278697893,1612.4002769201206
2019-07-02,NAVI,LIQUID,1,2,1592.0638973117223,1762.1273587296005
2019-07-02,FAZE,RENEGADES,16,14,1538.5191166082514,1455.9304041562975
2019-07-02,FURIA,NRG,7,16,1550.2057182856283,1587.5350045679343
2019-07-02,MIBR,FNATIC,11,16,1555.9955761337555,1540.3146157110732
2019-07-02,NRG,FAZE,2,0,1601.2925969125968,1524.7615242635889
2019-07-02,NAVI,MOUSESPORTS,16,14,1609.1278953435842,1598.138471352589
2019-07-03,ENCE,VITALITY,1,2,1595.3625226536453,1606.8718043695822
2019-07-03,FURIA,NAVI,0,2,1536.8934663522793,1622.4401472769332
2019-07-03,HEROIC,NIP,0,2,1502.6949742453455,1589.5589799219492
2019-07-03,MOUSESPORTS,FAZE,2,0,1610.808698183412,1512.091297432766
2019-07-03,ASTRALIS,FNATIC,2,0,1734.4177019718145,1532.1436100324988
2019-07-04,MOUSESPORTS,NAVI,1,2,1595.3441461850148,1637.9046992753304
2019-07-04,HEROIC,VITALITY,0,2,1491.353706696766,1618.2130719181616
2019-07-04,ASTRALIS,NIP,2,0,1744.108152907547,1579.8685289862167
2019-07-04,LIQUID,NRG,2,0,1771.2079855986858,1592.2119700435114
2019-07-04,VITALITY,FNATIC,2,0,1630.3285663429172,1520.0281156077433
2019-07-05,NAVI,NIP,2,0,1651.2566188519988,1566.5166094095482
2019-07-05,NRG,VITALITY,0,2,1577.9602955532066,1644.580240833222
2019-07-06,ASTRALIS,VITALITY,1,2,1723.64611494808,1665.042278792689
2019-07-06,LIQUID,NAVI,2,0,1781.893516471381,1640.5710879793037
2019-07-07,VITALITY,LIQUID,1,3,1654.2293584235686,1792.7064368405015
2019-07-09,MOUSESPORTS,CR4ZY,1,2,1576.0032974831706,1541.056620034179
2019-07-09,SPROUT,CR4ZY,0,2,1485.8819752418162,1555.1746447923629
2019-07-09,CR4ZY,G2,1,2,1538.2104247542075,1551.1756906524618
2019-07-12,VITALITY,SPROUT,2,0,1663.0313690303742,1477.0799646350106
2019-07-13,FAZE,NRG,16,9,1531.0888490589425,1558.96274392703
2019-07-13,FAZE,RENEGADES,16,14,1543.6806724405228,1443.3385807747172
2019-07-13,LIQUID,NRG,16,9,1799.3176688065455,1552.351511960986
2019-07-13,NRG,RENEGADES,16,8,1563.489786158316,1432.2003065773872
2019-07-13,FAZE,LIQUID,4,16,1537.7061162130415,1805.2922250340268
2019-07-14,FAZE,NRG,2,0,1554.891323118615,1546.3045792527425
2019-07-14,VITALITY,FURIA,0,2,1641.4649482475936,1558.45988713506
2019-07-14,LIQUID,RENEGADES,16,11,1808.6377388601695,1428.8547927512445
2019-07-15,LIQUID,FAZE,2,0,1814.6653571006073,1548.8637048781773
2019-07-17,NORTH,FNATIC,0,2,1553.1538494397873,1538.3816244394577
2019-07-18,VITALITY,HEROIC,0,2,1618.9523534689238,1513.8663014754359
2019-07-18,RENEGADES,ENCE,0,2,1419.9850483176479,1604.232267087242
2019-07-18,LIQUID,G2,2,1,1820.4233691093557,1545.4176786437133
2019-07-19,NRG,FURIA,2,0,1562.8641235908854,1541.9003427969171
2019-07-19,CR4ZY,NORTH,0,2,1522.8981708543674,1568.4661033396274
2019-07-19,VITALITY,RENEGADES,2,0,1626.6752282805194,1412.2621735060522
2019-07-19,HEROIC,ENCE,0,2,1501.9364390502649,1616.162129512413
2019-07-19,FNATIC,MOUSESPORTS,0,2,1524.1074265376299,1590.2774953849985
2019-07-19,G2,MIBR,1,2,1529.9046583680552,1571.5085964094137
2019-07-19,VITALITY,HEROIC,2,1,1637.1655197061996,1491.4461476245847
2019-07-20,LIQUID,VITALITY,2,0,1828.6883938770748,1628.9004949384805
2019-07-20,ENCE,MIBR,2,1,1630.117006530344,1557.5537193914827
2019-07-20,CR4ZY,FNATIC,2,0,1538.9538589116971,1508.0517384803002
2019-07-20,NORTH,MOUSESPORTS,0,2,1553.469237589725,1605.2743611349008
2019-07-21,CR4ZY,NORTH,2,0,1555.6219281537094,1536.8011683477127
2019-07-21,ENCE,LIQUID,0,3,1622.3807705972827,1836.4246298101361
2019-08-23,FURIA,CR4ZY,11,16,1526.5319168193182,1570.9903541313083
2019-08-24,G2,MOUSESPORTS,1,2,1517.3221211357957,1617.8568983671603
2019-08-24,NORTH,CR4ZY,2,1,1554.3705760590565,1553.4209464199646
2019-08-26,VITALITY,GRAYHOUND,2,1,1638.0242134663492,1460.0913552334414
2019-08-28,MIBR,NIP,16,12,1573.9663841917604,1550.1039446092705
2019-08-28,NAVI,G2,17,19,1619.1219415698044,1538.771267545295
2019-08-28,FAZE,MOUSESPORTS,16,8,1567.9998439751555,1598.720759270182
2019-08-28,NRG,RENEGADES,16,14,1572.3326857081368,1402.7936113888009
2019-08-28,LIQUID,CR4ZY,16,9,1841.6711471874305,1548.1744290426702
2019-08-28,ASTRALIS,DREAMEATERS,16,9,1730.5674406650382,1493.0786742830417
2019-08-28,ENCE,AVANGAR,16,5,1631.7314404591198,1459.3450454473063
2019-08-28,VITALITY,NORTH,16,9,1650.244578500379,1542.1502110250267
2019-08-29,ENCE,MIBR,16,8,1645.0955048686853,1560.6023197821949
2019-08-29,ASTRALIS,G2,16,7,1738.5347539197885,1530.8039542905447
2019-08-29,FAZE,VITALITY,7,16,1555.7181588105595,1662.526263664975
2019-08-29,NAVI,DREAMEATERS,16,7,1629.559351784268,1482.641264068578
2019-08-29,NORTH,MOUSESPORTS,13,16,1528.732600385815,1612.1383699093938
2019-08-29,NIP,CR4ZY,10,16,1534.0150880471776,1564.263285604763
2019-08-29,LIQUID,NRG,9,16,1815.2718891818974,1598.7319437136698
2019-08-30,NAVI,MOUSESPORTS,17,19,1612.7577575927705,1628.9399641008913
2019-08-30,LIQUID,AVANGAR,18,22,1786.9251896385613,1487.6917449906425
2019-08-30,MIBR,G2,4,16,1543.2334092205103,1548.1728648522292
2019-08-30,FAZE,CR4ZY,9,16,1540.1115971140791,1579.8698473012435
2019-08-30,ENCE,VITALITY,2,0,1661.8975481733196,1645.7242203603407
2019-08-30,NIP,NORTH,0,2,1517.771839243838,1544.9758491891546
2019-08-30,ASTRALIS,NRG,0,2,1716.4229512467443,1620.843746386714
2019-08-31,ASTRALIS,CR4ZY,2,1,1726.4394208654048,1569.853377682583
2019-08-31,LIQUID,NORTH,2,0,1793.2920867248577,1538.6089521028582
2019-08-31,G2,AVANGAR,1,2,1529.4154037068367,1506.449206136035
2019-08-31,MIBR,NAVI,0,2,1530.3930620782241,1625.5981047350567
2019-08-31,VITALITY,MOUSESPORTS,2,0,1660.951877521815,1613.712306939417
2019-09-01,LIQUID,MOUSESPORTS,2,0,1801.687569471313,1605.3168241929616
2019-09-01,NAVI,CR4ZY,2,1,1639.0527693067777,1556.398713110862
2019-09-01,RENEGADES,G2,2,1,1424.3796094705608,1507.8294056250768
2019-09-05,ENCE,RENEGADES,0,2,1636.3955444488156,1449.8816131950648
2019-09-05,VITALITY,AVANGAR,1,2,1638.271428220404,1529.129655437446
2019-09-06,NRG,NAVI,2,0,1637.6815359458487,1622.214979747643
2019-09-06,ASTRALIS,LIQUID,2,0,1745.8515408359258,1782.275449500792
2019-09-07,RENEGADES,AVANGAR,0,2,1437.4691194517054,1541.5421491808054
2019-09-07,NRG,ASTRALIS,0,2,1626.5080017015118,1757.0250750802627
2019-09-08,AVANGAR,ASTRALIS,0,2,1534.3625336325001,1764.204690628568
2019-09-12,MOUSESPORTS,CR4ZY,2,1,1619.0788310587013,1542.6367062451222
2019-09-13,FORZE,AVANGAR,16,14,1487.3661320800345,1515.3591718183409
2019-09-13,NAVI,MIBR,12,16,1602.0821990610887,1550.5258427647784
2019-09-13,NIP,AVANGAR,16,12,1533.6607335887832,1499.4702774733958
2019-09-13,NIP,MIBR,15,15,1534.4367911238783,1549.7497852296833
2019-09-14,FORZE,NIP,15,15,1489.52065015273,1532.2822730511828
2019-09-14,NAVI,AVANGAR,12,16,1581.4895096333146,1520.0629669011698
2019-09-14,NAVI,FORZE,7,16,1561.350414193704,1509.6597455923406
2019-09-14,MIBR,AVANGAR,9,16,1532.385974142301,1537.4267779885522
2019-09-14,FORZE,MIBR,9,16,1494.7048369942593,1547.3408827403823
2019-09-14,NAVI,NIP,9,16,1544.014891503676,1549.6177957412108
2019-09-14,FORZE,AVANGAR,1,2,1480.6623988672475,1551.469216115564
2019-09-14,FURIA,CR4ZY,2,0,1543.2730390574898,1525.8955840069507
2019-09-16,MOUSESPORTS,FORZE,2,0,1629.0216404793832,1470.7195894465656
2019-09-16,MOUSESPORTS,CR4ZY,3,0,1640.4072343244316,1514.5099901619024
2019-09-19,AVANGAR,FORZE,2,1,1563.816099817389,1458.3727057447406
2019-09-19,MIBR,NIP,2,0,1563.445736957964,1533.512941523629
2019-09-20,FORZE,MOUSESPORTS,0,2,1450.0644378483082,1648.715502220864
2019-09-20,G2,FORZE,1,2,1489.1934739991802,1468.7003694742048
2019-09-20,MOUSESPORTS,HEROIC,2,0,1657.9302046978287,1482.23144514762
2019-09-21,HEROIC,FORZE,2,0,1497.6086309389955,1453.3231836828293
2019-09-26,FAZE,EVIL GENIUSES,0,2,1522.272553305386,1517.839043808693
2019-09-26,LIQUID,G2,2,1,1787.2724274435216,1484.1964960564508
2019-09-27,ASTRALIS,EVIL GENIUSES,0,2,1738.442922925057,1543.600811512204
2019-09-27,ENCE,G2,1,2,1613.8029288766506,1506.7891116286157
2019-09-28,LIQUID,ASTRALIS,1,2,1769.0384351007183,1756.6769152678603
2019-09-28,EVIL GENIUSES,G2,2,0,1557.9118852938607,1492.478037846959
2019-09-29,ASTRALIS,EVIL GENIUSES,1,3,1732.4066143358327,1582.1821862258882
2019-10-01,TRICKED,VIRTUS.PRO,0,2,1477.7064201267083,1377.8452889183723
2019-10-01,ASTRALIS,G2,2,0,1738.83304594422,1486.0516062385718
2019-10-01,ENCE,VITALITY,1,2,1598.9278856663334,1653.1464714307212
2019-10-01,LIQUID,OPTIC,9,16,1741.6693636840482,1487.7707147844596
2019-10-01,NAVI,NORTH,16,8,1559.765958882607,1522.857884723927
2019-10-01,G2,FURIA,16,14,1504.6631802591512,1524.6614650369104
2019-10-01,MOUSESPORTS,NIP,9,16,1636.4335512856405,1555.0095949358172
2019-10-02,EVIL GENIUSES,MOUSESPORTS,0,2,1568.6604447874483,1649.9552927240804
2019-10-02,NORTH,LIQUID,1,2,1515.784406964229,1748.7428414437463
2019-10-02,NAVI,OPTIC,2,0,1572.4971097760742,1475.0395638909924
2019-10-02,FURIA,ENCE,2,0,1544.0304049643166,1579.5589457389272
2019-10-03,NAVI,NIP,2,0,1587.6924593480992,1539.8142453637922
2019-10-03,ASTRALIS,VITALITY,2,0,1750.9651381006163,1641.014379274325
2019-10-03,MOUSESPORTS,OPTIC,2,0,1658.5181014403709,1466.476755174702
2019-10-04,VITALITY,MOUSESPORTS,2,1,1657.819774187794,1641.7127065269017
2019-10-05,NAVI,VITALITY,1,2,1574.878787795551,1670.6334457403423
2019-10-11,MIBR,FURIA,1,2,1546.5525574176493,1560.9235845046314
2019-10-13,VITALITY,NIP,0,2,1648.878431690695,1561.5692594134396
2019-10-14,FNATIC,NORTH,2,0,1524.4077822373545,1499.4283632071747
2019-10-15,ASTRALIS,NORTH,2,0,1757.055231012622,1493.338270295169
2019-10-16,LIQUID,RENEGADES,2,0,1753.3139717923418,1432.89798910311
2019-10-16,ASTRALIS,FNATIC,2,0,1763.6996249561405,1517.763388293836
2019-10-16,CR4ZY,TRICKED,4,16,1496.821434166162,1495.3949761224487
2019-10-19,G2,NAVI,1,2,1491.853413283457,1587.6885547712452
2019-10-20,AVANGAR,CR4ZY,1,2,1544.7685592914613,1515.8689746920895
2019-10-21,FNATIC,RENEGADES,0,2,1497.9311072531345,1452.7302701438114
2019-10-21,MOUSESPORTS,NORTH,1,2,1619.2669785913297,1515.783998230741
2019-10-21,RENEGADES,MIBR,2,1,1472.948896524929,1526.3339310365316
2019-10-21,VITALITY,NORTH,2,1,1659.0324107268054,1505.6300191946304
2019-10-22,AVANGAR,HEROIC,2,0,1558.6100048981436,1483.7671853323131
2019-10-22,AVANGAR,G2,0,2,1539.5730317083364,1510.8903864732642
2019-10-22,NIP,FURIA,2,0,1577.5395250192714,1544.9533188987996
2019-10-22,NAVI,G2,1,2,1568.20836529097,1530.3705759535394
2019-10-22,EVIL GENIUSES,NIP,1,2,1553.0692525479258,1593.130717258794
2019-10-23,HEROIC,NAVI,2,0,1503.5810457326604,1548.3945048906228
2019-10-23,NORTH,MIBR,0,2,1490.5823425890126,1541.3816076421494
2019-10-23,FNATIC,MOUSESPORTS,2,0,1519.3022256078093,1597.895860236655
2019-10-23,AVANGAR,FURIA,1,2,1523.82078328606,1560.705567321076
2019-10-23,EVIL GENIUSES,HEROIC,2,1,1566.805525118845,1489.8447731617412
2019-10-24,EVIL GENIUSES,NIP,2,0,1584.0155303207505,1575.9207120568885
2019-10-24,NIP,G2,0,2,1557.8349870612983,1548.4563009491296
